id,epigraph,district,barrio,state
280074314,855001,15,1502,Cerrado
280074315,952002,15,1502,Abierto
280074316,471101,15,1502,Abierto
280074317,47800108,15,1502,Abierto
280074318,477501,15,1502,Abierto
280074319,475904,15,1502,Abierto
280074320,475206,15,1502,Cerrado
280074321,476403,15,1502,Abierto
280074322,932007,15,1502,Abierto
280074324,nan,15,1502,Cerrado
280074325,960101,15,1502,Abierto
280074328,476403,15,1502,Abierto
280074329,nan,15,1502,Cerrado
280074330,nan,15,1502,Cerrado
280074331,nan,15,1502,Cerrado
280074332,472901,15,1502,Abierto
280074333,750004,15,1502,Abierto
280074334,952004,15,1502,Abierto
280074335,960902,15,1502,Abierto
280074337,472302,15,1502,Cerrado
280074338,nan,15,1502,Cerrado
280074339,472906,15,1502,Abierto
280074340,960203,15,1502,Cerrado
280074341,477101,15,1502,Abierto
280074342,471104,15,1502,Abierto
280074343,nan,15,1502,Cerrado
280074345,960203,15,1502,Abierto
280074346,472407,15,1504,Baja Reunificación
280074347,472202,15,1504,Baja Reunificación
280074348,472302,15,1504,Abierto
280074349,472302,15,1504,Abierto
280074350,472201,15,1504,Abierto
280074353,472302,15,1504,Abierto
280074354,561005,15,1504,Abierto
280074355,463906,15,1504,Cerrado
280074357,471104,15,1504,Abierto
280074358,471101,15,1504,Abierto
280074359,nan,15,1504,Cerrado
280074360,472901,15,1504,Cerrado
280074361,472102,15,1504,Cerrado
280074362,561005,15,1504,Abierto
280074363,472201,15,1504,Abierto
280074364,472201,15,1504,Cerrado
280074365,472201,15,1504,Cerrado
280074367,472201,15,1504,Baja Reunificación
280074368,472201,15,1504,Abierto
280074369,949902,15,1504,Abierto
280074371,472102,15,1504,Cerrado
280074372,472911,15,1504,Cerrado
280074373,nan,15,1504,Cerrado
280074375,472202,15,1504,Cerrado
280074376,nan,15,1504,Cerrado
280074377,472201,15,1504,Abierto
280074379,nan,15,1504,Cerrado
280074380,472202,15,1504,Cerrado
280074381,nan,15,1504,Cerrado
280074382,931008,15,1504,Abierto
280074383,nan,15,1504,Cerrado
280074384,nan,15,1504,Cerrado
280074385,nan,15,1504,Cerrado
280074386,nan,15,1504,Cerrado
280074387,nan,15,1504,Cerrado
280074388,nan,15,1504,Cerrado
280074389,nan,15,1504,Cerrado
280074390,nan,15,1504,Cerrado
280074391,nan,15,1504,Cerrado
280074392,nan,15,1504,Cerrado
280074393,nan,15,1504,Cerrado
280074394,nan,15,1504,Cerrado
280074395,nan,15,1504,Cerrado
280074396,nan,15,1504,Cerrado
280074397,nan,15,1504,Cerrado
280074398,nan,15,1504,Cerrado
280074399,nan,15,1504,Cerrado
280074400,nan,15,1504,Cerrado
280074401,nan,15,1504,Cerrado
280074402,nan,15,1504,Cerrado
280074403,nan,15,1504,Cerrado
280074404,nan,15,1504,Cerrado
280074405,nan,15,1504,Cerrado
280074406,620001,15,1509,Abierto
280074407,472302,15,1502,Baja
280074408,472201,15,1502,Abierto
280074409,nan,15,1502,Baja
280074410,nan,15,1502,Baja
280074411,nan,15,1502,Baja
280074412,477201,15,1506,Abierto
280074413,477101,15,1506,Abierto
280074414,475101,15,1506,Abierto
280074417,811001,15,1506,Abierto
280074418,477101,15,1506,Abierto
280074420,477101,15,1506,Abierto
280074421,561006,15,1506,Baja Reunificación
280074422,641001,15,1506,Baja
280074423,472910,15,1506,Abierto
280074424,477602,15,1506,Abierto
280074425,477501,15,1506,Abierto
280074428,472910,15,1506,Abierto
280074429,472407,15,1506,Cerrado
280074430,960203,15,1506,Abierto
280074431,471104,15,1506,Abierto
280074433,452004,15,1506,Abierto
280074434,472201,15,1501,Baja
280074435,nan,15,1501,Baja
280074436,nan,15,1501,Baja
280074437,472202,15,1501,Baja
280074438,nan,15,1501,Baja
280074439,nan,15,1501,Baja
280074440,nan,15,1501,Baja
280074441,nan,15,1501,Baja
280074442,nan,15,1501,Baja
280074443,472102,15,1501,Baja
280074444,472201,15,1501,Baja
280074445,472206,15,1501,Baja
280074446,nan,15,1501,Baja
280074447,477601,15,1501,Baja
280074448,nan,15,1501,Baja
280074449,nan,15,1502,Baja
280074450,nan,15,1502,Baja
280074452,477101,15,1506,Abierto
280074453,952004,15,1506,Abierto
280074456,472201,15,1501,Baja
280074457,nan,15,1501,Baja
280074458,nan,15,1501,Baja
280074459,nan,15,1501,Baja
280074460,475101,15,1501,Baja
280074461,nan,15,1501,Baja
280074462,472102,15,1501,Baja
280074463,472301,15,1501,Baja
280074464,nan,15,1501,Baja
280074465,nan,15,1501,Baja
280074466,nan,15,1501,Baja
280074467,nan,15,1501,Baja
280074468,nan,15,1501,Baja
280074469,nan,15,1501,Baja
280074470,nan,15,1501,Baja
280074471,477301,15,1501,Baja
280074472,nan,15,1501,Cerrado
280074473,nan,15,1501,Cerrado
280074474,nan,15,1501,Cerrado
280074475,nan,15,1501,Cerrado
280074476,nan,15,1501,Cerrado
280074477,nan,15,1501,Cerrado
280074478,nan,15,1501,Cerrado
280074479,nan,15,1501,Cerrado
280074480,nan,15,1501,Cerrado
280074481,nan,15,1501,Cerrado
280074482,nan,15,1501,Cerrado
280074483,nan,15,1501,Cerrado
280074484,nan,15,1501,Cerrado
280074485,nan,15,1501,Cerrado
280074486,nan,15,1501,Cerrado
280074487,nan,15,1501,Cerrado
280074488,nan,15,1501,Cerrado
280074489,nan,15,1501,Cerrado
280074490,nan,15,1501,Cerrado
280074491,nan,15,1501,Cerrado
280074492,nan,15,1501,Cerrado
280074493,nan,15,1501,Baja
280074494,475203,15,1501,Cerrado
280074495,nan,15,1501,Cerrado
280074496,nan,15,1501,Cerrado
280074497,nan,15,1501,Cerrado
280074498,nan,15,1501,Cerrado
280074499,nan,15,1501,Cerrado
280074500,nan,15,1501,Cerrado
280074501,nan,15,1501,Cerrado
280074502,nan,15,1501,Cerrado
280074503,nan,15,1501,Cerrado
280074504,nan,15,1501,Cerrado
280074505,nan,15,1501,Cerrado
280074506,nan,15,1501,Cerrado
280074507,nan,15,1501,Cerrado
280074508,nan,15,1501,Cerrado
280074509,nan,15,1501,Cerrado
280074510,nan,15,1501,Cerrado
280074511,nan,15,1501,Cerrado
280074512,472905,15,1501,Cerrado
280074513,472102,15,1501,Cerrado
280074514,472201,15,1501,Cerrado
280074515,472202,15,1501,Cerrado
280074516,960201,15,1501,Abierto
280074517,472206,15,1501,Cerrado
280074518,561005,15,1501,Cerrado
280074519,432001,15,1501,Cerrado
280074520,nan,15,1501,Baja
280074521,nan,15,1501,Baja
280074522,nan,15,1501,Baja
280074523,nan,15,1501,Baja
280074524,nan,15,1501,Baja
280074525,nan,15,1501,Baja
280074526,nan,15,1501,Baja
280074527,nan,15,1501,Baja
280074528,nan,15,1501,Baja
280074529,nan,15,1501,Baja
280074530,nan,15,1501,Baja
280074531,nan,15,1501,Baja
280074532,nan,15,1501,Baja
280074533,nan,15,1501,Baja
280074534,nan,15,1501,Baja
280074535,nan,15,1501,Baja
280074536,nan,15,1501,Baja
280074537,nan,15,1501,Baja
280074538,nan,15,1501,Baja
280074539,nan,15,1501,Baja
280074540,nan,15,1501,Baja
280074541,nan,15,1501,Baja
280074542,nan,15,1501,Baja
280074543,nan,15,1501,Baja
280074544,nan,15,1501,Baja
280074545,nan,15,1501,Baja
280074546,nan,15,1501,Baja
280074547,nan,15,1501,Baja
280074548,nan,15,1501,Baja
280074549,nan,15,1501,Baja
280074550,nan,15,1501,Baja
280074551,952004,15,1501,Baja
280074552,nan,15,1501,Baja
280074553,710001,15,1501,Abierto
280074554,nan,15,1501,Abierto
280074555,nan,15,1501,Baja
280074556,nan,15,1501,Abierto
280074557,nan,15,1501,Baja
280074558,nan,15,1501,Baja
280074559,821001,15,1501,Abierto
280074560,nan,15,1501,Abierto
280074561,nan,15,1501,Baja
280074562,nan,15,1501,Cerrado
280074563,862003,15,1501,Abierto
280074564,691001,15,1501,Abierto
280074565,nan,15,1501,Abierto
280074566,692001,15,1501,Abierto
280074567,683001,15,1501,Abierto
280074568,411001,15,1501,Abierto
280074569,610001,15,1501,Abierto
280074570,521001,15,1501,Abierto
280074571,nan,15,1501,Abierto
280074572,nan,15,1501,Baja
280074573,nan,15,1501,Baja
280074574,411001,15,1501,Abierto
280074575,nan,15,1501,Baja
280074576,692001,15,1501,Abierto
280074577,nan,15,1501,Baja
280074578,nan,15,1502,Baja
280074579,862003,15,1502,Abierto
280074580,862003,15,1502,Abierto
280074581,862003,15,1502,Abierto
280074582,nan,15,1502,Baja
280074583,nan,15,1502,Abierto
280074584,nan,15,1502,Baja
280074585,861002,15,1502,Abierto
280074586,nan,15,1502,Abierto
280074587,nan,15,1502,Abierto
280074588,862003,15,1502,Abierto
280074589,nan,15,1502,Baja
280074590,nan,15,1502,Abierto
280074591,nan,15,1502,Baja
280074592,692001,15,1502,Abierto
280074593,692001,15,1502,Abierto
280074594,nan,15,1502,Baja
280074595,742001,15,1502,Abierto
280074596,900001,15,1502,Abierto
280074597,869003,15,1502,Abierto
280074598,862003,15,1502,Abierto
280074599,710002,15,1502,Abierto
280074600,nan,15,1502,Baja
280074601,683001,15,1502,Abierto
280074602,nan,15,1502,Baja
280074603,862003,15,1502,Abierto
280074604,nan,15,1502,Baja
280074605,691001,15,1502,Abierto
280074606,nan,15,1502,Abierto
280074607,nan,15,1502,Baja
280074608,nan,15,1502,Abierto
280074609,nan,15,1502,Baja
280074610,nan,15,1502,Abierto
280074611,nan,15,1502,Cerrado
280074612,nan,15,1502,Baja
280074613,nan,15,1502,Baja
280074614,nan,15,1502,Abierto
280074615,931009,15,1502,Abierto
280074616,821001,15,1502,Abierto
280074617,nan,15,1502,Abierto
280074618,691001,15,1502,Abierto
280074619,691001,15,1502,Abierto
280074620,nan,15,1502,Baja
280074621,691001,15,1502,Abierto
280074622,nan,15,1502,Abierto
280074623,861002,15,1502,Abierto
280074624,691001,15,1502,Abierto
280074625,433001,15,1502,Abierto
280074626,691001,15,1502,Abierto
280074627,821001,15,1502,Abierto
280074628,nan,15,1502,Baja
280074629,561006,15,1502,Abierto
280074630,683001,15,1502,Abierto
280074631,nan,15,1502,Baja
280074632,nan,15,1502,Baja
280074633,861002,15,1502,Abierto
280074634,nan,15,1502,Baja
280074635,749001,15,1502,Abierto
280074636,nan,15,1502,Baja
280074637,nan,15,1503,Baja
280074638,862001,15,1503,Abierto
280074639,nan,15,1503,Baja
280074640,nan,15,1503,Baja
280074641,nan,15,1503,Baja
280074642,nan,15,1503,Baja
280074643,nan,15,1503,Baja
280074645,869003,15,1503,Abierto
280074646,nan,15,1503,Baja
280074647,nan,15,1503,Baja
280074648,nan,15,1503,Baja
280074649,nan,15,1503,Baja
280074650,nan,15,1503,Baja
280074651,nan,15,1503,Baja
280074652,nan,15,1503,Baja
280074653,869003,15,1503,Abierto
280074654,nan,15,1503,Baja
280074655,nan,15,1503,Abierto
280074656,nan,15,1503,Abierto
280074657,nan,15,1503,Abierto
280074658,869007,15,1503,Abierto
280074659,nan,15,1503,Baja
280074660,691001,15,1503,Abierto
280074661,nan,15,1503,Baja
280074662,855002,15,1503,Abierto
280074663,nan,15,1503,Baja
280074664,862003,15,1503,Abierto
280074665,nan,15,1503,Baja
280074666,nan,15,1503,Baja
280074667,nan,15,1503,Baja
280074668,nan,15,1503,Abierto
280074669,nan,15,1503,Abierto
280074670,691002,15,1503,Abierto
280074671,432001,15,1503,Abierto
280074672,nan,15,1503,Baja
280074673,683001,15,1503,Abierto
280074674,nan,15,1503,Baja
280074675,862003,15,1503,Abierto
280074676,451002,15,1503,Abierto
280074677,nan,15,1503,Abierto
280074678,861002,15,1503,Abierto
280074679,nan,15,1503,Abierto
280074680,960202,15,1503,Abierto
280074681,nan,15,1503,Abierto
280074682,862001,15,1503,Abierto
280074683,683001,15,1503,Abierto
280074684,nan,15,1503,Baja
280074685,591001,15,1503,Abierto
280074686,nan,15,1503,Abierto
280074687,861002,15,1503,Abierto
280074688,nan,15,1503,Abierto
280074689,nan,15,1503,Baja
280074690,nan,15,1503,Baja
280074691,nan,15,1503,Baja
280074692,nan,15,1503,Baja
280074693,nan,15,1503,Baja
280074694,nan,15,1503,Baja
280074695,nan,15,1503,Baja
280074696,nan,15,1503,Abierto
280074697,nan,15,1503,Baja
280074698,nan,15,1503,Abierto
280074699,nan,15,1503,Abierto
280074700,nan,15,1503,Abierto
280074701,869007,15,1503,Abierto
280074702,692001,15,1503,Abierto
280074703,960203,15,1503,Abierto
280074704,nan,15,1503,Abierto
280074705,949902,15,1503,Abierto
280074706,nan,15,1503,Abierto
280074707,710001,15,1503,Abierto
280074708,691001,15,1504,Abierto
280074709,861002,15,1504,Abierto
280074710,nan,15,1504,Baja
280074711,nan,15,1504,Baja
280074712,nan,15,1504,Baja
280074713,nan,15,1504,Baja
280074714,862001,15,1504,Abierto
280074715,869003,15,1504,Abierto
280074716,862003,15,1504,Abierto
280074717,869007,15,1504,Abierto
280074718,862003,15,1504,Abierto
280074719,nan,15,1504,Abierto
280074720,nan,15,1504,Abierto
280074721,nan,15,1504,Abierto
280074722,nan,15,1504,Baja
280074723,683001,15,1504,Abierto
280074724,nan,15,1504,Baja
280074725,nan,15,1504,Baja
280074726,nan,15,1504,Baja
280074727,nan,15,1504,Baja
280074728,683001,15,1504,Abierto
280074729,nan,15,1504,Abierto
280074730,nan,15,1504,Abierto
280074731,nan,15,1504,Baja
280074732,nan,15,1504,Baja
280074733,nan,15,1504,Baja
280074734,nan,15,1504,Abierto
280074735,821001,15,1504,Abierto
280074736,692001,15,1504,Abierto
280074737,280001,15,1504,Abierto
280074738,nan,15,1504,Baja
280074739,nan,15,1504,Abierto
280074740,nan,15,1504,Abierto
280074741,464201,15,1504,Abierto
280074742,nan,15,1504,Abierto
280074743,nan,15,1504,Abierto
280074744,823001,15,1504,Abierto
280074745,802001,15,1504,Abierto
280074746,692001,15,1504,Abierto
280074747,nan,15,1504,Baja
280074748,821001,15,1504,Abierto
280074749,702001,15,1504,Abierto
280074750,610001,15,1504,Abierto
280074751,855002,15,1504,Abierto
280074752,nan,15,1504,Baja
280074753,nan,15,1504,Abierto
280074754,464601,15,1504,Abierto
280074755,nan,15,1504,Abierto
280074756,nan,15,1504,Baja
280074757,nan,15,1504,Baja
280074758,682001,15,1504,Abierto
280074759,682001,15,1504,Abierto
280074760,nan,15,1504,Abierto
280074761,nan,15,1504,Baja
280074762,nan,15,1504,Baja
280074763,nan,15,1504,Baja
280074764,nan,15,1504,Abierto
280074765,nan,15,1504,Baja
280074766,nan,15,1504,Baja
280074767,591001,15,1504,Abierto
280074768,nan,15,1504,Abierto
280074769,nan,15,1504,Baja
280074770,000000,15,1504,Abierto
280074771,960201,15,1504,Abierto
280074772,nan,15,1504,Abierto
280074773,nan,15,1504,Baja
280074774,869003,15,1504,Abierto
280074775,862003,15,1505,Abierto
280074776,683001,15,1505,Abierto
280074777,790001,15,1505,Abierto
280074778,nan,15,1505,Abierto
280074779,nan,15,1505,Abierto
280074780,nan,15,1505,Baja
280074781,862001,15,1505,Abierto
280074782,nan,15,1505,Baja
280074783,nan,15,1505,Baja
280074784,nan,15,1505,Abierto
280074785,nan,15,1505,Abierto
280074786,nan,15,1505,Baja
280074787,nan,15,1505,Baja
280074788,702001,15,1505,Abierto
280074789,nan,15,1505,Abierto
280074790,465001,15,1505,Abierto
280074791,nan,15,1505,Abierto
280074792,nan,15,1505,Abierto
280074793,730001,15,1505,Abierto
280074794,683001,15,1505,Abierto
280074795,691001,15,1505,Abierto
280074796,nan,15,1505,Abierto
280074797,466002,15,1505,Abierto
280074798,692001,15,1505,Abierto
280074799,821001,15,1505,Abierto
280074800,nan,15,1505,Abierto
280074801,nan,15,1505,Abierto
280074802,nan,15,1505,Abierto
280074803,nan,15,1505,Abierto
280074804,nan,15,1505,Abierto
280074805,nan,15,1505,Abierto
280074806,nan,15,1505,Abierto
280074807,nan,15,1505,Abierto
280074808,nan,15,1505,Abierto
280074809,nan,15,1505,Abierto
280074810,nan,15,1505,Abierto
280074811,nan,15,1505,Abierto
280074812,nan,15,1505,Abierto
280074813,nan,15,1505,Abierto
280074814,350001,15,1505,Abierto
280074815,869009,15,1505,Abierto
280074816,682001,15,1505,Abierto
280074817,nan,15,1505,Baja
280074818,nan,15,1505,Baja
280074819,730001,15,1505,Abierto
280074820,821001,15,1505,Abierto
280074821,nan,15,1505,Abierto
280074822,nan,15,1505,Baja
280074823,862003,15,1505,Abierto
280074824,821001,15,1505,Abierto
280074825,821001,15,1505,Abierto
280074826,581001,15,1505,Abierto
280074827,581001,15,1505,Abierto
280074828,581001,15,1505,Abierto
280074829,420001,15,1505,Abierto
280074830,730001,15,1505,Abierto
280074831,701001,15,1505,Abierto
280074832,730001,15,1505,Abierto
280074833,nan,15,1505,Baja
280074834,730001,15,1505,Abierto
280074835,821001,15,1505,Abierto
280074836,nan,15,1505,Baja
280074837,nan,15,1505,Baja
280074838,821001,15,1505,Abierto
280074839,nan,15,1505,Abierto
280074840,nan,15,1505,Abierto
280074841,000000,15,1505,Abierto
280074842,749001,15,1505,Baja
280074843,610001,15,1505,Abierto
280074844,821001,15,1506,Abierto
280074845,821001,15,1506,Abierto
280074846,nan,15,1506,Baja
280074847,631001,15,1506,Abierto
280074848,710001,15,1506,Abierto
280074849,nan,15,1506,Baja
280074850,710001,15,1506,Abierto
280074851,710001,15,1506,Abierto
280074852,240001,15,1506,Abierto
280074853,nan,15,1506,Baja
280074854,nan,15,1506,Abierto
280074855,581001,15,1506,Abierto
280074856,nan,15,1506,Abierto
280074857,730001,15,1506,Abierto
280074858,649001,15,1506,Abierto
280074859,nan,15,1506,Abierto
280074860,710001,15,1506,Abierto
280074861,692001,15,1506,Abierto
280074862,nan,15,1506,Abierto
280074863,412001,15,1506,Abierto
280074864,nan,15,1506,Baja
280074865,821001,15,1506,Abierto
280074866,821001,15,1506,Abierto
280074867,821001,15,1506,Abierto
280074868,821001,15,1506,Abierto
280074869,821001,15,1506,Abierto
280074870,821001,15,1506,Abierto
280074871,821001,15,1506,Abierto
280074872,nan,15,1506,Baja
280074873,nan,15,1506,Baja
280074874,821001,15,1506,Abierto
280074875,821001,15,1506,Abierto
280074876,821001,15,1506,Abierto
280074877,821001,15,1506,Abierto
280074878,nan,15,1506,Abierto
280074879,nan,15,1506,Baja
280074880,nan,15,1506,Baja
280074881,nan,15,1506,Baja
280074882,nan,15,1506,Baja
280074883,nan,15,1506,Baja
280074884,nan,15,1506,Baja
280074885,nan,15,1506,Abierto
280074886,691002,15,1506,Abierto
280074887,nan,15,1506,Baja
280074888,nan,15,1506,Baja
280074889,862001,15,1506,Abierto
280074890,702001,15,1506,Abierto
280074891,nan,15,1506,Baja
280074892,nan,15,1506,Baja
280074893,nan,15,1509,Abierto
280074894,821001,15,1509,Abierto
280074895,nan,15,1509,Baja Reunificación
280074896,730001,15,1509,Abierto
280074897,nan,15,1509,Abierto
280074898,nan,15,1509,Abierto
280074899,821001,15,1509,Abierto
280074900,821001,15,1509,Abierto
280074901,749001,15,1509,Abierto
280074902,821001,15,1509,Abierto
280074903,nan,15,1509,Abierto
280074904,661001,15,1509,Abierto
280074905,869007,15,1509,Abierto
280074906,862003,15,1509,Abierto
280074907,692001,15,1509,Abierto
280074908,nan,15,1509,Baja
280074909,855001,15,1509,Abierto
280074910,000000,15,1509,Abierto
280074911,862003,15,1509,Abierto
280074912,nan,15,1509,Abierto
280074913,nan,15,1504,Abierto
280074914,nan,15,1507,Baja
280074915,nan,15,1504,Baja
280074916,475202,15,1504,Abierto
280074917,nan,15,1504,Abierto
280074918,nan,15,1504,Abierto
280074919,nan,15,1506,Baja
280074920,nan,15,1506,Baja
280074921,nan,15,1506,Baja
280074922,nan,15,1506,Baja
280074923,nan,15,1506,Baja
280074924,nan,15,1506,Baja
280074925,nan,15,1506,Baja
280074926,nan,15,1506,Baja
280074927,nan,15,1506,Baja
280074928,nan,15,1506,Baja
280074929,855003,15,1506,Abierto
280074930,581001,15,1506,Abierto
280074931,nan,15,1506,Baja
280074932,nan,15,1506,Abierto
280074933,461801,15,1506,Abierto
280074934,nan,15,1506,Abierto
280074935,710002,15,1506,Abierto
280074936,790001,15,1506,Abierto
280074937,nan,15,1506,Abierto
280074938,949902,15,1506,Abierto
280074939,nan,15,1506,Baja
280074940,nan,15,1506,Baja
280074941,nan,15,1506,Baja
280074942,683001,15,1506,Abierto
280074943,nan,15,1506,Abierto
280074944,nan,15,1506,Baja
280074945,nan,15,1506,Baja
280074946,821001,15,1506,Abierto
280074947,855003,15,1506,Abierto
280074948,nan,15,1506,Baja Reunificación
280074949,nan,15,1506,Baja
280074950,692001,15,1506,Abierto
280074951,829001,15,1506,Abierto
280074952,nan,15,1506,Baja
280074953,nan,15,1506,Baja
280074954,631001,15,1506,Abierto
280074955,nan,15,1506,Abierto
280074956,nan,15,1506,Baja
280074957,811001,15,1506,Abierto
280074958,683001,15,1506,Abierto
280074959,620001,15,1506,Abierto
280074960,620001,15,1506,Abierto
280074961,620001,15,1506,Abierto
280074962,710001,15,1507,Abierto
280074963,702001,15,1507,Abierto
280074964,960203,15,1507,Cerrado
280074965,000000,15,1507,Abierto
280074966,nan,15,1507,Abierto
280074967,nan,15,1507,Abierto
280074968,453001,15,1507,Abierto
280074969,749001,15,1507,Abierto
280074970,nan,15,1507,Abierto
280074971,869007,15,1507,Abierto
280074972,nan,15,1507,Baja
280074973,869007,15,1507,Abierto
280074974,nan,15,1507,Abierto
280074975,862003,15,1507,Abierto
280074976,691001,15,1507,Abierto
280074977,821001,15,1507,Abierto
280074978,nan,15,1507,Abierto
280074979,692001,15,1507,Abierto
280074980,nan,15,1507,Baja
280074981,nan,15,1507,Baja
280074982,862003,15,1508,Abierto
280074983,nan,15,1508,Baja
280074984,nan,15,1508,Baja
280074985,701001,15,1508,Baja
280074986,nan,15,1508,Baja
280074987,nan,15,1508,Baja
280074988,641001,15,1508,Abierto
280074989,469001,15,1508,Abierto
280074990,855002,15,1508,Abierto
280074991,591001,15,1508,Abierto
280074992,823001,15,1508,Abierto
280074993,682001,15,1508,Abierto
280074994,821001,15,1508,Abierto
280074995,nan,15,1508,Abierto
280074996,749001,15,1508,Abierto
280074997,790001,15,1508,Abierto
280074998,692001,15,1509,Abierto
280074999,432001,15,1509,Abierto
280075000,nan,15,1509,Abierto
280075001,nan,15,1509,Abierto
280075002,960203,15,1509,Abierto
280075003,821001,15,1509,Abierto
280075004,nan,15,1509,Baja
280075005,620001,15,1509,Abierto
280075006,710001,15,1509,Abierto
280075007,749001,15,1509,Abierto
280075008,949902,15,1509,Abierto
280075009,821001,15,1509,Abierto
280075010,821001,15,1509,Abierto
280075011,821001,15,1509,Abierto
280075012,851001,15,1509,Baja
280075013,467002,15,1509,Abierto
280075014,nan,15,1509,Baja
280075015,702001,15,1509,Abierto
280075016,nan,15,1509,Baja
280075017,821001,15,1509,Abierto
280075018,600001,15,1509,Abierto
280075019,821001,15,1509,Abierto
280075020,949902,15,1509,Abierto
280075021,749001,15,1509,Abierto
280075022,nan,15,1509,Baja
280075023,nan,15,1504,Baja
280075024,nan,15,1504,Baja
280075025,692002,15,1504,Abierto
280075026,869007,15,1504,Abierto
280075027,nan,15,1504,Abierto
280075028,nan,15,1504,Abierto
280075029,nan,15,1504,Baja
280075030,nan,15,1504,Baja
280075031,nan,15,1504,Baja
280075032,nan,15,1504,Baja
280075033,nan,15,1504,Baja
280075034,nan,15,1504,Baja
280075035,nan,15,1504,Abierto
280075036,nan,15,1504,Abierto
280075037,821001,15,1504,Abierto
280075038,nan,15,1504,Baja
280075039,683001,15,1504,Abierto
280075040,nan,15,1504,Abierto
280075041,nan,15,1504,Abierto
280075042,nan,15,1504,Abierto
280075043,nan,15,1504,Abierto
280075044,821001,15,1504,Abierto
280075045,nan,15,1504,Abierto
280075046,869007,15,1502,Abierto
280075047,862001,15,1502,Abierto
280075048,nan,15,1509,Abierto
280075049,821001,15,1509,Abierto
280075050,821001,15,1509,Abierto
280075051,nan,15,1509,Abierto
280075052,000000,15,1503,Abierto
280075053,nan,15,1503,Abierto
280075054,692001,15,1501,Abierto
280075055,749001,15,1505,Abierto
280075056,821001,15,1505,Abierto
280075057,464602,15,1505,Abierto
280075058,nan,15,1507,Baja
280075059,581001,15,1504,Abierto
280075060,862003,15,1502,Abierto
280075061,692001,15,1503,Abierto
280075062,nan,15,1503,Abierto
280075063,nan,15,1503,Abierto
280075064,692001,15,1503,Abierto
280075065,790001,15,1503,Abierto
280075066,nan,15,1503,Abierto
280075067,nan,15,1503,Baja
280075068,nan,15,1503,Baja
280075069,nan,15,1503,Abierto
280075070,620001,15,1509,Abierto
280075071,811001,15,1502,Abierto
280075072,683001,15,1509,Abierto
280075073,551005,15,1509,Abierto
280075074,749001,15,1509,Abierto
280075075,649001,15,1509,Abierto
280075076,642001,15,1509,Abierto
280075077,nan,15,1509,Abierto
280075078,nan,15,1502,Baja
280075079,821001,15,1509,Abierto
280075080,821001,15,1509,Abierto
280075081,821001,15,1509,Abierto
280075082,000000,15,1509,Abierto
280075083,702001,15,1509,Abierto
280075084,nan,15,1509,Abierto
280075085,nan,15,1509,Abierto
280075086,464301,15,1509,Abierto
280075087,nan,15,1509,Abierto
280075088,683001,15,1509,Abierto
280075089,620001,15,1509,Abierto
280075090,nan,15,1509,Baja
280075091,nan,15,1509,Baja
280075092,710001,15,1509,Abierto
280075093,691001,15,1504,Abierto
280075094,469001,15,1509,Abierto
280075095,nan,15,1509,Abierto
280075096,855002,15,1509,Abierto
280075097,nan,15,1509,Baja
280075098,781001,15,1509,Abierto
280075099,720001,15,1509,Abierto
280075100,651001,15,1509,Abierto
280075101,267001,15,1509,Abierto
280075102,730001,15,1509,Abierto
280075103,730001,15,1509,Abierto
280075104,467001,15,1509,Abierto
280075105,nan,15,1509,Abierto
280075106,702001,15,1509,Abierto
280075107,000000,15,1509,Abierto
280075108,702001,15,1509,Abierto
280075109,692001,15,1509,Abierto
280075110,855002,15,1509,Abierto
280075111,nan,15,1509,Abierto
280075112,412001,15,1509,Abierto
280075113,nan,15,1509,Abierto
280075114,nan,15,1509,Abierto
280075115,000000,15,1509,Abierto
280075116,749001,15,1509,Abierto
280075117,821001,15,1509,Abierto
280075118,821001,15,1509,Abierto
280075119,nan,15,1509,Abierto
280075120,325001,15,1509,Abierto
280075121,nan,15,1506,Baja
280075122,nan,15,1506,Baja
280075123,662001,15,1509,Abierto
280075124,649001,15,1509,Abierto
280075125,651001,15,1509,Abierto
280075126,471101,15,1509,Abierto
280075127,821001,15,1509,Abierto
280075128,662001,15,1509,Abierto
280075129,821001,15,1509,Abierto
280075130,710002,15,1507,Abierto
280075131,nan,15,1507,Abierto
280075132,nan,15,1502,Baja
280075133,nan,15,1502,Baja
280075134,nan,15,1502,Baja
280075135,nan,15,1502,Baja
280075136,821001,15,1509,Abierto
280075137,821001,15,1509,Abierto
280075138,420001,15,1509,Abierto
280075140,nan,15,1509,Baja
280075141,210001,15,1509,Abierto
280075142,474201,15,1509,Abierto
280075143,620001,15,1509,Abierto
280075144,701001,15,1509,Abierto
280075145,701001,15,1509,Abierto
280075146,350001,15,1509,Abierto
280075147,350001,15,1509,Abierto
280075148,nan,15,1509,Baja
280075149,749001,15,1505,Abierto
280075150,562901,15,1505,Abierto
280075151,862003,15,1505,Abierto
280075152,nan,15,1505,Baja
280075153,000000,15,1505,Baja
280075154,nan,15,1505,Baja
280075155,749001,15,1505,Baja
280075156,821001,15,1505,Abierto
280075157,821001,15,1505,Abierto
280075158,nan,15,1505,Baja
280075159,350001,15,1509,Abierto
280075160,nan,15,1506,Baja
280075161,821001,15,1506,Abierto
280075162,474302,15,1504,Abierto
280075163,nan,15,1504,Baja
280075164,nan,15,1509,Abierto
280075165,nan,15,1501,Baja
280075166,749001,15,1501,Baja
